genome_id,size,assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,path,genome_file,superkingdom,phylum,class,order,family,genus,species
GCF_000019965.1_ASM1996v1,1719021,GCF_000019965.1,PRJNA224116,SAMN00000285,NA,representative genome,452637,107709,Opitutus terrae PB90-1,strain=PB90-1,NA,latest,Complete Genome,Major,Full,08-04-08,ASM1996v1,US DOE Joint Genome Institute,GCA_000019965.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/965/GCF_000019965.1_ASM1996v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000019965.1_ASM1996v1_genomic.fna.gz,Bacteria,Verrucomicrobiota,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae
GCF_000227685.2_ASM22768v3,1078969,GCF_000227685.2,PRJNA224116,SAMN02256529,NA,representative genome,713585,108010,Thioalkalivibrio paradoxus ARh 1,strain=ARh 1,NA,latest,Complete Genome,Major,Full,03-01-14,ASM22768v3,DOE Joint Genome Institute,GCA_000227685.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/685/GCF_000227685.2_ASM22768v3,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000227685.2_ASM22768v3_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio paradoxus
GCF_014672695.1_ASM1467269v1,1231538,GCF_014672695.1,PRJNA224116,SAMN15030566,NA,representative genome,111831,111831,Defluviicoccus vanus,strain=Ben 114,NA,latest,Complete Genome,Major,Full,21-09-20,ASM1467269v1,Singapore Centre for Environmental Life Sciences Engineering,GCA_014672695.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/672/695/GCF_014672695.1_ASM1467269v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_014672695.1_ASM1467269v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Defluviicoccus,Defluviicoccus vanus
GCF_000022085.1_ASM2208v1,2521801,GCF_000022085.1,PRJNA224116,SAMN00000043,NA,representative genome,460265,114616,Methylobacterium nodulans ORS 2060,strain=ORS 2060,NA,latest,Complete Genome,Major,Full,12-01-09,ASM2208v1,US DOE Joint Genome Institute (JGI-PGF),GCA_000022085.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/085/GCF_000022085.1_ASM2208v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000022085.1_ASM2208v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium nodulans
GCF_000196015.1_ASM19601v1,2016052,GCF_000196015.1,PRJNA224116,SAMN02598450,NA,na,266264,119219,Cupriavidus metallidurans CH34,strain=CH34,NA,latest,Complete Genome,Major,Full,04-02-10,ASM19601v1,DOE Joint Genome Institute,GCA_000196015.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/015/GCF_000196015.1_ASM19601v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000196015.1_ASM19601v1_genomic.fna.gz,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus metallidurans
GCF_000014965.1_ASM1496v1,1471084,GCF_000014965.1,PRJNA224116,SAMN02598285,NA,representative genome,335543,119484,Syntrophobacter fumaroxidans MPOB,strain=MPOB,NA,latest,Complete Genome,Major,Full,26-10-06,ASM1496v1,US DOE Joint Genome Institute,GCA_000014965.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/965/GCF_000014965.1_ASM1496v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000014965.1_ASM1496v1_genomic.fna.gz,Bacteria,Thermodesulfobacteriota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Syntrophobacter fumaroxidans
GCF_001484065.1_ASM148406v1,1642890,GCF_001484065.1,PRJNA224116,SAMN04158710,NA,na,121719,121719,Pannonibacter phragmitetus,strain=31801,NA,latest,Complete Genome,Major,Full,04-01-16,ASM148406v1,School of biomedical sciences,GCA_001484065.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/484/065/GCF_001484065.1_ASM148406v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001484065.1_ASM148406v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pannonibacter,Pannonibacter phragmitetus
GCF_000281175.1_ASM28117v1,1513736,GCF_000281175.1,PRJNA224116,SAMD00061033,NA,representative genome,926550,133453,Caldilinea aerophila DSM 14535 = NBRC 104270,strain=DSM 14535,NA,latest,Complete Genome,Major,Full,28-03-12,ASM28117v1,National Institute of Technology and Evaluation,GCA_000281175.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/175/GCF_000281175.1_ASM28117v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000281175.1_ASM28117v1_genomic.fna.gz,Bacteria,Chloroflexota,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea,Caldilinea aerophila
GCF_000284035.1_ASM28403v1,1760770,GCF_000284035.1,PRJNA224116,SAMEA2272802,NA,representative genome,1127134,135487,Nocardia cyriacigeorgica GUH-2,strain=GUH-2,NA,latest,Complete Genome,Major,Full,07-02-12,ASM28403v1,CEA/DSV/IG/Genoscope,GCA_000284035.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/035/GCF_000284035.1_ASM28403v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000284035.1_ASM28403v1_genomic.fna.gz,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia cyriacigeorgica
GCF_000441535.1_ASM44153v1,579438,GCF_000441535.1,PRJNA224116,SAMN02603123,NA,na,1076934,150055,Streptococcus lutetiensis 033,strain=033,NA,latest,Complete Genome,Major,Full,26-07-13,ASM44153v1,Chinese Center for Disease Control and Prevention,GCA_000441535.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/441/535/GCF_000441535.1_ASM44153v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000441535.1_ASM44153v1_genomic.fna.gz,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus lutetiensis
GCF_000959505.1_ASM95950v1,1796224,GCF_000959505.1,PRJNA224116,SAMN03144971,NA,representative genome,350701,152500,Burkholderia dolosa AU0158,strain=AU0158,NA,latest,Complete Genome,Major,Full,20-03-15,ASM95950v1,Los Alamos National Laboratory,GCA_000959505.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/505/GCF_000959505.1_ASM95950v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000959505.1_ASM95950v1_genomic.fna.gz,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia dolosa
GCF_025137635.1_ASM2513763v1,990146,GCF_025137635.1,PRJNA224116,SAMN20691404,NA,representative genome,154981,154981,Aliiroseovarius crassostreae,strain=S044,NA,latest,Complete Genome,Major,Full,12-09-22,ASM2513763v1,Ocean University of China,GCA_025137635.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/137/635/GCF_025137635.1_ASM2513763v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_025137635.1_ASM2513763v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Aliiroseovarius,Aliiroseovarius crassostreae
GCF_000006905.1_ASM690v1,1147292,GCF_000006905.1,PRJNA224116,SAMN02604005,NA,na,190650,155892,Caulobacter vibrioides CB15,strain=CB15,NA,latest,Complete Genome,Major,Full,06-03-02,ASM690v1,TIGR,GCA_000006905.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/905/GCF_000006905.1_ASM690v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000006905.1_ASM690v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter vibrioides
GCF_000800255.1_ASM80025v1,1472204,GCF_000800255.1,PRJNA224116,SAMN03107785,NA,na,157782,157782,Pseudomonas parafulva,strain=CRS01-1,NA,latest,Complete Genome,Major,Full,09-12-14,ASM80025v1,China National Rice Research Institute,GCA_000800255.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/800/255/GCF_000800255.1_ASM80025v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000800255.1_ASM80025v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas parafulva
GCF_000750225.1_ASM75022v1,1501116,GCF_000750225.1,PRJNA224116,SAMN02713683,NA,na,1333851,158836,Enterobacter hormaechei subsp. hoffmannii ECNIH3,strain=ECNIH3,NA,latest,Complete Genome,Major,Full,09-09-14,ASM75022v1,NISC,GCA_000750225.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/750/225/GCF_000750225.1_ASM75022v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000750225.1_ASM75022v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei
GCF_000013385.1_ASM1338v1,1357398,GCF_000013385.1,PRJNA224116,SAMN02598274,NA,na,290397,161493,Anaeromyxobacter dehalogenans 2CP-C,strain=2CP-C,NA,latest,Complete Genome,Major,Full,27-01-06,ASM1338v1,DOE Joint Genome Institute,GCA_000013385.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/385/GCF_000013385.1_ASM1338v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000013385.1_ASM1338v1_genomic.fna.gz,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Anaeromyxobacter dehalogenans
GCF_022406855.1_ASM2240685v1,1934186,GCF_022406855.1,PRJNA224116,SAMN05006710,NA,na,164546,164546,Cupriavidus taiwanensis,strain=SWF66294,NA,latest,Complete Genome,Major,Full,28-02-22,ASM2240685v1,Hebei University,GCA_022406855.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/406/855/GCF_022406855.1_ASM2240685v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_022406855.1_ASM2240685v1_genomic.fna.gz,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus taiwanensis
GCF_000970265.1_ASM97026v1,1212081,GCF_000970265.1,PRJNA224116,SAMN03074579,NA,representative genome,1434111,170861,Methanosarcina lacustris Z-7289,strain=Z-7289,NA,latest,Complete Genome,Major,Full,07-04-15,ASM97026v1,University of Illinois at Urbana-Champaign,GCA_000970265.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/265/GCF_000970265.1_ASM97026v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/archaea,GCF_000970265.1_ASM97026v1_genomic.fna.gz,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina lacustris
GCF_000264455.2_ASM26445v2,1843893,GCF_000264455.2,PRJNA224116,SAMN02603926,NA,representative genome,1110502,171437,Tistrella mobilis KA081020-065,strain=KA081020-065,NA,latest,Complete Genome,Major,Full,05-12-12,ASM26445v2,the Hong Kong University of Science and Technology,GCA_000264455.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/455/GCF_000264455.2_ASM26445v2,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000264455.2_ASM26445v2_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Geminicoccaceae,Tistrella,Tistrella mobilis
GCF_011066545.1_ASM1106654v1,1279616,GCF_011066545.1,PRJNA224116,SAMN13921532,NA,representative genome,174633,174633,Candidatus Kuenenia stuttgartiensis,strain=CSTR1,NA,latest,Complete Genome,Major,Full,06-03-20,ASM1106654v1,Helmholtz Center for Environmental Research - UFZ,GCA_011066545.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/066/545/GCF_011066545.1_ASM1106654v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_011066545.1_ASM1106654v1_genomic.fna.gz,Bacteria,Planctomycetota,Candidatus Brocadiia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Kuenenia,Candidatus Kuenenia stuttgartiensis
GCF_000018405.1_ASM1840v1,1155958,GCF_000018405.1,PRJNA224116,SAMN00623035,NA,representative genome,96561,181663,Desulfosudis oleivorans Hxd3,strain=Hxd3,NA,latest,Complete Genome,Major,Full,19-10-07,ASM1840v1,US DOE Joint Genome Institute (JGI-PGF),GCA_000018405.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/405/GCF_000018405.1_ASM1840v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000018405.1_ASM1840v1_genomic.fna.gz,Bacteria,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfosudaceae,Desulfosudis,Desulfosudis oleivorans
GCF_000183135.1_ASM18313v1,1092047,GCF_000183135.1,PRJNA224116,SAMN00016731,NA,representative genome,694427,185300,Paludibacter propionicigenes WB4,strain=WB4,NA,latest,Complete Genome,Major,Full,23-11-10,ASM18313v1,US DOE Joint Genome Institute (JGI-PGF),GCA_000183135.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/135/GCF_000183135.1_ASM18313v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000183135.1_ASM18313v1_genomic.fna.gz,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Paludibacter propionicigenes
GCF_000321415.2_ASM32141v2,1148332,GCF_000321415.2,PRJNA224116,SAMN02602962,NA,representative genome,1255043,186931,Thioalkalivibrio nitratireducens DSM 14787,strain=DSM 14787,NA,latest,Complete Genome,Major,Full,23-12-15,ASM32141v2,A.N. Bach Institute of Biochemistry,GCA_000321415.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/321/415/GCF_000321415.2_ASM32141v2,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000321415.2_ASM32141v2_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio nitratireducens
GCF_001932055.2_ASM193205v2,1911221,GCF_001932055.2,PRJNA224116,SAMN03284751,NA,na,187304,187304,Roseibium aggregatum,strain=LZB033,NA,latest,Complete Genome,Major,Full,22-11-21,ASM193205v2,Ocean University of China,GCA_001932055.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/932/055/GCF_001932055.2_ASM193205v2,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001932055.2_ASM193205v2_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,Roseibium aggregatum
GCF_000025265.1_ASM2526v1,1729589,GCF_000025265.1,PRJNA224116,SAMN00002582,NA,representative genome,469383,191495,Conexibacter woesei DSM 14684,strain=DSM 14684,NA,latest,Complete Genome,Major,Full,15-01-10,ASM2526v1,US DOE Joint Genome Institute (JGI-PGF),GCA_000025265.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/265/GCF_000025265.1_ASM2526v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000025265.1_ASM2526v1_genomic.fna.gz,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter woesei
GCF_002285935.1_ASM228593v1,1418765,GCF_002285935.1,PRJNA224116,SAMN07577462,NA,na,196024,196024,Aeromonas dhakensis,strain=KN-Mc-6U21,NA,latest,Complete Genome,Major,Full,05-09-17,ASM228593v1,Korea Research Institute of Bioscience & Biotechnology,GCA_002285935.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/935/GCF_002285935.1_ASM228593v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_002285935.1_ASM228593v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas dhakensis
GCF_003346755.1_ASM334675v1,785299,GCF_003346755.1,PRJNA224116,SAMN03737952,NA,representative genome,197482,197482,Malaciobacter halophilus,strain=CCUG 53805,NA,latest,Complete Genome,Major,Full,31-07-18,ASM334675v1,"USDA, ARS, WRRC",GCA_003346755.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/346/755/GCF_003346755.1_ASM334675v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_003346755.1_ASM334675v1_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,Malaciobacter halophilus
GCF_000147355.1_ASM14735v1,631174,GCF_000147355.1,PRJNA224116,SAMN00713560,NA,representative genome,563040,202747,Sulfurimonas autotrophica DSM 16294,strain=DSM 16294,NA,latest,Complete Genome,Major,Full,15-09-10,ASM14735v1,US DOE Joint Genome Institute (JGI-PGF),GCA_000147355.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/355/GCF_000147355.1_ASM14735v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000147355.1_ASM14735v1_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,Sulfurimonas autotrophica
GCF_000987835.1_ASM98783v1,658063,GCF_000987835.1,PRJNA224116,SAMN03494311,NA,representative genome,206403,206403,Sulfurovum lithotrophicum,strain=ATCC BAA-797,NA,latest,Complete Genome,Major,Full,04-05-15,ASM98783v1,KRIBB,GCA_000987835.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/835/GCF_000987835.1_ASM98783v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000987835.1_ASM98783v1_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum lithotrophicum
GCF_000512125.1_ASM51212v1,1399280,GCF_000512125.1,PRJNA224116,SAMN02641387,NA,na,1440052,208962,Escherichia albertii KF1,strain=KF1,NA,latest,Complete Genome,Major,Full,30-12-13,ASM51212v1,"Department of Microbiology, Medical University of Bialystok",GCA_000512125.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/125/GCF_000512125.1_ASM51212v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000512125.1_ASM51212v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii
GCF_011611525.1_ASM1161152v1,1056258,GCF_011611525.1,PRJNA224116,SAMN13895132,NA,representative genome,215221,215221,Komagataeibacter rhaeticus,strain=ENS 9a1a,NA,latest,Complete Genome,Major,Full,23-03-20,ASM1161152v1,Tampere University,GCA_011611525.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/611/525/GCF_011611525.1_ASM1161152v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_011611525.1_ASM1161152v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Komagataeibacter,Komagataeibacter rhaeticus
GCF_000021905.1_ASM2190v1,1923552,GCF_000021905.1,PRJNA224116,SAMN00000039,NA,representative genome,218208,218208,Desulfatibacillum aliphaticivorans,strain=AK-01,NA,latest,Complete Genome,Major,Full,24-12-08,ASM2190v1,US DOE Joint Genome Institute (JGI-PGF),GCA_000021905.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/905/GCF_000021905.1_ASM2190v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000021905.1_ASM2190v1_genomic.fna.gz,Bacteria,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfatibacillaceae,Desulfatibacillum,Desulfatibacillum aliphaticivorans
GCF_000154745.2_ASM15474v2,1227371,GCF_000154745.2,PRJNA224116,SAMN02603622,NA,na,383629,221822,Phaeobacter inhibens 2.10,strain=2.10,NA,latest,Complete Genome,Major,Full,31-07-12,ASM15474v2,Moore Foundation,GCA_000154745.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/154/745/GCF_000154745.2_ASM15474v2,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000154745.2_ASM15474v2_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phaeobacter,Phaeobacter inhibens
GCF_000019945.1_ASM1994v1,1655564,GCF_000019945.1,PRJNA224116,SAMN00000038,NA,representative genome,441620,223967,Methylorubrum populi BJ001,strain=BJ001,NA,latest,Complete Genome,Major,Full,09-04-08,ASM1994v1,US DOE Joint Genome Institute (JGI-PGF),GCA_000019945.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/945/GCF_000019945.1_ASM1994v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000019945.1_ASM1994v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylorubrum,Methylorubrum populi
GCF_001913135.1_ASM191313v1,1555665,GCF_001913135.1,PRJNA224116,SAMN05860868,NA,na,237610,237610,Pseudomonas psychrotolerans,strain=PRS08-11306,NA,latest,Complete Genome,Major,Full,21-12-16,ASM191313v1,Zhejiang Sci-Tech University,GCA_001913135.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/913/135/GCF_001913135.1_ASM191313v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001913135.1_ASM191313v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas psychrotolerans
GCF_007567505.1_ASM756750v1,1450670,GCF_007567505.1,PRJNA224116,SAMN12340636,NA,representative genome,238836,238836,Shewanella donghaensis,strain=LT17,NA,latest,Complete Genome,Major,Full,29-07-19,ASM756750v1,Korea Institute of Ocean Science and Technology,GCA_007567505.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/567/505/GCF_007567505.1_ASM756750v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_007567505.1_ASM756750v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella donghaensis
GCF_000019565.1_ASM1956v1,1745464,GCF_000019565.1,PRJNA224116,SAMN02603449,NA,na,244366,244366,Klebsiella variicola,strain=342,NA,latest,Complete Genome,Major,Full,24-09-08,ASM1956v1,J. Craig Venter Institute,GCA_000019565.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/565/GCF_000019565.1_ASM1956v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_000019565.1_ASM1956v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella variicola
